agency.agencyEmail,agency.agencyId,agency.agencyName,agency.agencyPhone,agency.agencyTimezone,agency.agencyType,agency.agencyUrl,endStop,hasPaths,isValid,routeDepot,routeDepotList,routeId,routeLongName,routeShortName,routeType,skipCount,startStop
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BELGACHIA,True,Y,OTHER,['OTHER'],5362,BARABAZAR TRAM STOP - BELGACHIA,RT11:DN,0,0,BARABAZAR TRAM STOP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KALIKAPUR,True,Y,PAIKPARA,['PAIKPARA'],33,RAJBALLAV PARA - KALIKAPUR,S2B:DN,3,0,RAJBALLAV PARA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,RUBY,True,Y,OTHER,['OTHER'],5774,13 NO TANK - RUBY,42C:DN,3,0,13 NO TANK
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SHYAMBAZAR,True,Y,OTHER,['OTHER'],6217,BANGORE BAZAR - SHYAMBAZAR-,91:UP,3,0,BHANGORE BAZAR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,DUNLOP,True,Y,,['OTHER'],5744,BALLYGUNGE STATION - DUNLOP,NS9:UP,3,0,BALLYGUNGE STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SALT LAKE STADIUM / AMRI,True,Y,OTHER,['OTHER'],5887,SILPARA - SALT LAKE STADIUM,188:UP,3,0,SILPARA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ANANDAPUR,True,Y,OTHER,['OTHER'],5658,BAGPOTA - ANANDAPUR,18C:UP,3,0,BAGPOTA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH,True,Y,,['OTHER'],6001,RAMRAJATOLA - HOWRAH STN,D15:DN,3,0,RAMRAJATOLA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KOLKATA STATION,True,Y,,['OTHER'],5945,AIRPORT - KOLKATA STATION,MX3:DN,3,0,AIRPORT (GATE NO.1)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BELGHORIA STATION,True,Y,OTHER,['OTHER'],5574,ESPLANADE (WBTC BUS STAND) - BELGHORIA STATION,3C:UP,3,0,ESPLANADE (WBTC BUS STAND)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,TOLLYGUNGE WBTC TRAM DEPOT,True,Y,,['OTHER'],5913,BIRATI - TOLLYGUNJE,C41:DN,3,0,BIRATI
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,NATURE PARK,True,Y,,['OTHER'],5652,BBD BAG - JINJIRA BAZAR,13A:DN,3,0,BBD BAG
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BABUGHAT,True,Y,OTHER,['OTHER'],6201,BARASAT - BABUGHAT ,DN17:DN,3,0,BARASAT BUS STAND
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,JAYRAMBATI,True,Y,KHIDDERPUR,['KHIDDERPUR'],5422,ESPLANADE (WBTC BUS STAND) - JOYRAMBATI,E35:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,AIRPORT (GATE NO.1),True,Y,LAKE,['LAKE'],63,GOLF GREEN - AIRPORT (GATE NO.1),AC43:UP,3,0,GOLF GREEN
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BBD BAG,True,Y,OTHER,['OTHER'],6233,BIRATI - BBD BAG,S184:UP,3,0,BIRATI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,HOWRAH,['HOWRAH'],79,BANTALA (IT PARK) - HOWRAH STATION,AC15:DN,3,0,BANTALA (IT PARK)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,GARIA,True,Y,GARIA,['GARIA'],360,HOWRAH STATION - GARIA,S7:DN,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,GARIAHAT,True,Y,,['OTHER'],6055,GARIA - GARIAHAT,PSP8:DN,3,0,GARIA BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,GARIA,['GARIA'],57,GARIA - HOWRAH STATION,AC6:UP,3,0,GARIA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5931,JHARGRAM - KOLKATA (BANGLASHREE EXPRESS),BE14:DN,3,0,JHARGRAM CENTRAL BUS STOP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BBD BAG,True,Y,OTHER,['OTHER'],5806,BIJOYGARH - BBD BAG,S115:UP,3,0,BIJOYGARH
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,JIBANTOLLA,True,Y,,['OTHER'],6035,ESPLANADE - JIBANTOLLA,T13:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BALLYGUNGE STATION,True,Y,LAKE,['LAKE'],50,DUNLOP - BALLYGUNGE STATION,S9A:DN,3,0,DUNLOP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BABUGHAT / BAND STAND,True,Y,OTHER,['OTHER'],5649,HATIARA 30C BUS STAND - BABUGHAT / BAND STAND,30C/1:DN,3,0,HATIARA 30C BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5558,GOLF GREEN - HOWRAH STATION,17A:UP,3,0,GOLF GREEN
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SHYAMBAZAR,True,Y,OTHER,['OTHER'],5868,BADURIA BUS STOP - SHYAMBAZAR,79A:DN,3,0,BADURIA BUS STOP
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,JADAVPUR (SULEKHA),True,Y,OTHER,['OTHER'],5437,UNITECH - JADAVPUR (SULEKHA),MW1:DN,3,0,UNITECH
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,RAJA BAZAR TRAM DEPOT,True,Y,OTHER,['OTHER'],93,GHASHBAGAN - RAJABAZAR,C24:UP,3,0,GHASHGBAGAN DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BEHALA (14),True,Y,MANIKTALA,['MANIKTALA'],395,AIRPORT (GATE NO.1) - BEHALA (14),AC49A:DN,3,0,AIRPORT (GATE NO.1)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,MAHAMAYATALA  ,True,Y,OTHER,['OTHER'],5695,BABUGHAT / BAND STAND - MAHAMAYATALA  ,228:DN,3,0,BABUGHAT / BAND STAND
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,NEW DIGHA CENTRAL BUS STAND,True,Y,BARASAT,['BARASAT'],5389,KARUNAMOYEE (SALT LAKE) - DIGHA,ACT9:UP,3,0,KARUNAMOYEE (SALT LAKE)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BANSHDRONI,True,Y,OTHER,['OTHER'],5874,ESPLANADE (WBTC BUS STAND) - BANSHDRONI,205A:DN,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],100,AMTALA - HOWRAH STATION,ORD1B:UP,3,0,AMTALA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH STATION,True,Y,,['OTHER'],6161,NAHATA - HOWRAH,E47:UP,3,0,NAHATA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HABRA WBTC DEPOT,True,Y,HABRA,['HABRA'],5417,DIGHA - HABRA,E19:DN,3,0,NEW DIGHA CENTRAL BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,TEGHARIA,True,Y,OTHER,['OTHER'],5828,HOWRAH STATION - TEGHARIA,S172:UP,3,0,HOWRAH STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARABAZAR TRAM STOP,True,Y,OTHER,['OTHER'],5353,GARIAHAT TRAM DEPOT - BARABAZAR TRAM STOP,RT26:UP,0,0,GARIAHAT TRAM DEPOT
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,THAKURPUKUR (BAZAR),True,Y,,['OTHER'],5712,BABUGHAT - THAKURPUKUR (BAZAR),75:DN,3,0,BABUGHAT
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARASAT BUS STAND,True,Y,,['OTHER'],6065,BISHNUPUR - BARASAT ,E51/1:DN,3,0,NEW BUS STAND BISHNUPUR (BANKURA)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],5782,DAKSHINESWAR - ESPLANADE (WBTC BUS STAND),43:DN,3,0,DAKSHINESWAR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,TARATALA,True,Y,,['OTHER'],5903,DIGHA- BEHALA (14 NO),E40:DN,3,0,NEW DIGHA CENTRAL BUS STAND
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,CHANDMARI,True,Y,,['OTHER'],5920,SEALDAH ( RAJABAZAR ) - HANSKHALI,C36:UP,3,0,RAJA BAZAR TRAM DEPOT
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5537,BEHALA (14) - ESPLANADE (WBTC BUS STAND),14:UP,3,0,BEHALA (14)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KOLKATA STATION,True,Y,OTHER,['OTHER'],5834,BABUGHAT / BAND STAND - KOLKATA STATION,S139:UP,3,0,BABUGHAT / BAND STAND
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARASAT BUS STAND,True,Y,,['OTHER'],6009,AMTA - BARASAT,E52:DN,3,0,AMTA
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6275,RAMGANGA - ESPLANADE,ST25:UP,3,0,RAMGANGA BUS STOP
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,DAKSHINESWAR,True,Y,,['OTHER'],6079,BARUIPUR TO DAKSHINEWAR,C48:UP,3,0,BARUIPUR STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,TALPUKUR (BARRACKPORE),True,Y,OTHER,['OTHER'],4731,ESPLANADE (WBTC BUS STAND) - TALPUKUR (BARRACKPORE),S11:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,GOLF GREEN,True,Y,OTHER,['OTHER'],5762,BELGHORIA STATION - GOLF GREEN,234/1:DN,3,0,BELGHORIA STATION
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,AIRPORT (GATE NO.1),True,Y,,['OTHER'],5584,GARIA STATION - AIRPORT (GATE NO.1),45A:UP,3,0,GARIA STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BEHALA (14) NO WBTC BUS STAND,True,Y,,['OTHER'],6109,TOLLYGUNGE(WBTC TRAM DEPOT) - BEHALA 14NO,M15:UP,3,0,TOLLYGUNGE WBTC TRAM DEPOT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,,False,Y,OTHER,['OTHER'],6215,KARUNAMOYEE BUS STAND-HARINAVI,KB17:DN,3,0,
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH FIRE STATION,True,Y,OTHER,['OTHER'],5568,JADAVPUR  PALBAZAR - HOWRAH FIRE STATION,212:UP,3,0,JADAVPUR  PALBAZAR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,AMTA,True,Y,BELGACHIA,"['BELGACHIA', 'RAJABAZAR']",5428,ESPLANADE (WBTC BUS STAND) - AMTA,E6:UP,3,0,ESPLANADE (WBTC BUS STAND)
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,RAJ CHANDRA PUR,True,Y,,['OTHER'],5997,KARUNAMOYEE - RAJCHANDRAPUR ,ACT2:DN,3,0,KARUNAMOYEE (SALT LAKE)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,RAJA BAZAR TRAM DEPOT,True,Y,OTHER,['OTHER'],6029,CHAITALGHAT - RAJABAZAR,T10:DN,3,0,CHAITAL GHAT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,JOKA,True,Y,,['OTHER'],6292,NEWTOWN - JOKA,AC4B:DN,3,0,NAZRUL TIRTHA (NEW TOWN)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,,['OTHER'],5731,BARRACKPORE - HOWRAH STATION,NS2:DN,3,0,BARRACKPORE
,15,WBTC,,IST,PASSENGER_TRANSPORT,,BAGBAZAR ,True,Y,,['OTHER'],6306,NABANNA - BAGBAZAR,EB1:UP,3,0,MANDIRTALA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,PALASHIPARA,True,Y,,['OTHER'],5988,ESPLANADE - PALASHIPARA (VIA BETHUADAHARI ),E23:UP,3,0,ESPLANADE (WBTC BUS STAND)
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,SANTRAGACHI,True,Y,,['OTHER'],6046,ESPLANADE - SANTRAGACHI,PSP4:UP,3,0,ESPLANADE (WBTC BUS STAND)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,THAKURNAGAR,True,Y,,['OTHER'],6089,HOWRAH - THAKURNAGAR,D18:UP,3,0,HOWRAH
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,JOKA,True,Y,OTHER,['OTHER'],419,GHASHBAGAN - JOKA,ORD2:DN,3,0,GHASHBAGAN
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,DIAMOND HARBOUR,True,Y,OTHER,['OTHER'],5336,ESPLANADE (WBTC BUS STAND) - DIAMOND HARBOUR,VS6:DN,3,0,ESPLANADE (WBTC BUS STAND)
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH MAIDAN,True,Y,,['OTHER'],6105,BEHALA PARNASREE - HOWRAH MAIDAN,RTS32:DN,3,0,PARNASREE
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,THAKURPUKUR (3A),True,Y,,['OTHER'],5618,BARUIPUR - THAKURPUKUR (3A),S55:UP,3,0,BARUIPUR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],5359,SHYAM BAZAR TRAM DEPOT - ESPLANADE (WBTC BUS STAND),RT5:UP,0,0,SHYAM BAZAR TRAM DEPOT
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BURDWAN (SBSTC DEPOT),True,Y,,['OTHER'],5936,KOLKATA - BURDWAN (BANGLASHREE EXPRESS),BE17:UP,3,0,ESPLANADE (WBTC BUS STAND)
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,BIJOYGARH,True,Y,,['OTHER'],5892, BABUGHAT (ESPLANADE)  - BIJOYGARH,41A:DN,3,0,BABUGHAT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,DUNLOP,True,Y,OTHER,['OTHER'],5248,HOWRAH STATION - DUNLOP,S32A:UP,3,0,HOWRAH STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5977,BALURGHAT - KOLKATA (BANGLASHREE EXPRESS),BE7:DN,3,0,BALURGHAT (NBSTC BUS DEPOT)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BEHALA CHOWRASTHA,True,Y,,['OTHER'],5440,JADAVPUR UNIVERSITY (8B BUS STAND) - BEHALA CHOWRASTHA,AC31:UP,3,0,JADAVPUR UNIVERSITY (8B BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NEWTOWN,True,Y,,['OTHER'],6245,TOLLYGUNGE TRAM DEPOT  - NEW TOWN,V9:UP,3,0,TOLLYGUNGE (METRO)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,GADIARA,True,Y,OTHER,['OTHER'],4366,ESPLANADE (WBTC BUS STAND) - GADIARA,E15:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NEWTOWN,True,Y,SALTLAKE,['SALTLAKE'],44,HARIDEVPUR - NEWTOWN,S4B:UP,3,0,HARIDEVPUR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KARUNAMOYEE (SALT LAKE),True,Y,,['OTHER'],5723,HOWRAH STATION - KARUNAMOYEE (SALT LAKE),S59:UP,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,OTHER,['OTHER'],5759,GARIA STATION - HOWRAH STATION,S112:UP,3,0,GARIA STATION
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BADURIA BUS TERMINUS,True,Y,,['OTHER'],6073,DIGHA - BADURIA,E56:DN,3,0,NEW DIGHA CENTRAL BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KINGSTON LAW COLLEGE,True,Y,,['OTHER'],6243,BARRACKPUR COURT - KINGSTON LAW COLLEGE,S34B:DN,3,0,BARRACKPORE COURT
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,AKRA RABINDRANAGAR STAND,True,Y,,['OTHER'],5547,ESPLANADE (WBTC BUS STAND) - AKRA RABINDRANAGAR STAND,12B:DN,3,0,ESPLANADE (WBTC BUS STAND)
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,Kachubaria Ferry Ghat,True,Y,,['OTHER'],6278,Lot 8 (Kakdwip) - Kachubaria,MV01:DN,3,0,LOT 8 POINT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KARUNAMOYEE (SALT LAKE),True,Y,OTHER,['OTHER'],68,JADAVPUR UNIVERSITY (8B BUS STAND) - KARUNAMOYEE (SALT LAKE),AC9:UP,3,0,JADAVPUR UNIVERSITY (8B BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],6071,RADHA NAGAR - ESPLANADE,E44:DN,3,0,RADHA NAGAR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,LAKE TOWN,True,Y,OTHER,['OTHER'],5839,BBD BAG - LAKE TOWN,S153:DN,3,0,BBD BAG
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH STATION,True,Y,,['OTHER'],6090,THAKURNAGAR -HOWRAH,D18:DN,3,0,THAKURNAGAR
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SHYAMBAZAR,True,Y,OTHER,['OTHER'],6235,LAUHATI - SHYAMBAZAR  ,91C:DN,3,0,LAUHATI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BABUGHAT / BAND STAND,True,Y,OTHER,['OTHER'],5580,THAKURPUKUR (3A) - BABUGHAT / BAND STAND,40B:UP,3,0,THAKURPUKUR (3A)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,SHYAMNAGAR STN,True,Y,,['OTHER'],6013,HOWRAH-SHYAMNAGAR,C50:DN,3,0,HOWRAH
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KARUNAMOYEE (SALT LAKE),True,Y,OTHER,['OTHER'],5956,SREERAMPORE -KARUNAMOYEE,D4:UP,3,0,SREERAMPUR  BUS STAND
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],6276,DHOLA - ESPLANADE ,ST29:UP,3,0,DHOLA BUS STOP
,7,Kolkata RTA,,Asia/Kolkata,PASSENGER_TRANSPORT,,MADHYAMGRAM CHOWMATHA,True,Y,,['OTHER'],5661,BABUGHAT - MADHYAMGRAM CHOWMATHA,30:UP,3,0,BABUGHAT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KUNDGHAT,True,Y,LAKE,['LAKE'],381,SHAPOORJI - KUNDGHAT,AC47:DN,3,0,SHAPOORJI
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NABANNA (TOLL GATE),True,Y,OTHER,['OTHER'],108,BBD BAG (NS ROAD) - NABANNA (TOLL GATE),NB2:UP,3,0,BBD BAG (G.P.O.)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KARUNAMOYEE (SALT LAKE),True,Y,,['OTHER'],6304,BARRACKPUR STN - KARUNAMOYEE,BFSP6:DN,3,0,BARRACKPORE
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BABUGHAT / BAND STAND,True,Y,OTHER,['OTHER'],5862,ARIADAHA - BABUGHAT / BAND STAND,S181:UP,3,0,ARIADAHA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ULUBERIA BUS STAND,True,Y,,['OTHER'],5995,RAJABAZAR (WBTC DEPOT) - ULUBERIA,E27:UP,3,0,RAJA BAZAR TRAM DEPOT
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,NEW DIGHA CENTRAL BUS STAND,True,Y,BELGACHIA,['BELGACHIA'],5385,ESPLANADE (WBTC BUS STAND) - DIGHA,ACT6:UP,3,0,ESPLANADE (WBTC BUS STAND)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ASBESTOS MORE (ITC),True,Y,OTHER,['OTHER'],5564,1B BUS STAND / SRINAGAR MAIN RD - RAMNAGAR,1B:UP,3,0,1B BUS STAND / SRINAGAR MAIN RD
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,,False,Y,OTHER,['OTHER'],6199,BALLY KHAL-ESPLANADE,54:UP,3,0,
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KARUNAMOYEE (SALT LAKE),True,Y,,['OTHER'],5724,CHETLA - KARUNAMOYEE (SALT LAKE),S60:UP,3,0,CHETLA
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BIDHANNAGAR RLY STN,True,Y,OTHER,['OTHER'],5350,BARABAZAR TRAM STOP - ULTADANGA,RT18:DN,0,0,BARABAZAR TRAM STOP
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,KUNDGHAT,True,Y,OTHER,['OTHER'],5689,HIGH COURT - KUNDGHAT,208:DN,3,0,HIGH COURT
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,HOWRAH STATION,True,Y,,['OTHER'],5738,GARIA - HOWRAH STATION,NS6:UP,3,0,GARIA
,9,WBSTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,HOWRAH STATION,True,Y,IBT,['OTHER'],5332,AIRPORT OLD BUS TERMINUS - HOWRAH STATION,VS2:DN,3,0,AIRPORT OLD BUS TERMINUS
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,BOSE PUKUR,True,Y,OTHER,['OTHER'],5571,NAGER BAZAR - BOSE PUKUR,3C/1:DN,3,0,NAGER BAZAR
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,BARUIPUR,True,Y,,['OTHER'],6156,NABANNA - BARUIPUR,C49:DN,3,0,NABANNA
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SHAPOORJI,True,Y,,['OTHER'],5961,MILK COLONY -  SHAPOORJI,AC35:DN,3,0,MILK COLONY 
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,ESPLANADE (WBTC BUS STAND),True,Y,OTHER,['OTHER'],5587,AIRPORT (GATE NO.1) - ESPLANADE (WBTC BUS STAND),46:DN,3,0,AIRPORT (GATE NO.1)
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,NABANNA (TOLL GATE),True,Y,OTHER,['OTHER'],6,THAKURPUKUR (3A) - NABANNA (TOLL GATE),O12N:UP,3,0,THAKURPUKUR (3A)
,8,CTC,,Asia/Kolkata,PASSENGER_TRANSPORT,,ESPLANADE (WBTC BUS STAND),True,Y,,['OTHER'],5990,SURI - KOLKATA (BANGLASHREE EXPRESS),BE10:DN,3,0,SURI BUS STAND
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,THAKDARI RD. (KESTOPUR),True,Y,OTHER,['OTHER'],5554,HOWRAH STATION - THAKDARI RD. (KESTOPUR),12C/2:UP,3,0,HOWRAH STATION
cstc@email.com,1,CSTC,8798089899,Asia/Kolkata,PASSENGER_TRANSPORT,http://cstc.org,SARSUNA COLLEGE,True,Y,OTHER,['OTHER'],323,KANKURGACHI - SARSUNA COLLEGE,M7D:DN,3,0,KANKURGACHI
